,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,1385.03,1224.45,1064.4,285.06,266.23,293.81,171.58,98.15,59.78,61.92,46.0,46.78,1286.39,1155.55,1075.74,311.96,303.09,234.61,185.07,104.96,88.21,71.23,54.72,53.59,1251.22,1121.4,1051.44,227.9,220.69,176.23,149.81,100.74,75.77,60.26,56.02,50.52,1229.55,1075.9,1031.01,219.92,168.81,149.38,119.79,95.12,76.36,58.1,55.24,51.72,1214.68,1061.61,205.14,170.06,156.98,118.82,101.45,85.18,70.93,59.78,49.32,51.73,1165.14,221.59,149.37,141.71,126.82,103.44,90.71,72.07,54.59,51.61,48.21,45.37,211.77,152.79,127.96,115.62,101.85,92.72,78.66,78.94,57.94,46.92,43.08,38.79
24,675.1,285.07,181.92,160.06,157.88,106.16,98.76,98.69,64.02,60.57,51.68,41.11,873.82,360.64,226.36,186.47,177.67,132.59,117.14,85.48,78.69,67.59,35.19,50.57,901.68,378.15,222.75,194.23,183.3,158.83,103.9,80.33,60.35,43.0,53.17,49.19,904.96,372.09,258.78,179.49,180.38,139.91,99.34,83.79,94.81,65.66,51.6,50.18,894.29,370.41,235.79,189.47,183.34,132.56,96.89,74.71,65.64,53.01,54.07,42.32,854.93,332.23,192.02,194.82,135.02,128.32,94.1,89.25,62.23,47.73,37.28,48.41,589.72,249.67,179.24,144.86,143.46,101.95,83.77,78.34,60.37,38.02,49.83,41.81
25,9241.0,8814.46,8101.81,1409.89,1663.2,1408.97,7795.5,7320.72,569.76,469.56,394.72,419.61,9311.61,8705.77,8220.86,1492.49,1153.84,901.05,7469.59,7121.5,602.38,438.92,416.08,450.17,9288.72,8640.7,8050.9,1270.37,1181.7,1064.22,7444.74,7274.63,544.99,475.28,393.87,438.53,9244.32,8587.87,8017.04,1161.62,1029.39,944.14,7293.24,7208.21,504.01,423.9,381.74,420.56,9214.18,8498.24,7855.72,1002.76,864.22,780.67,625.53,571.37,441.11,367.43,320.97,333.84,9089.35,8288.54,7725.73,846.35,702.09,634.28,542.81,398.37,387.44,346.8,309.12,324.54,1602.55,1033.34,795.61,684.24,625.03,519.53,449.58,404.56,351.16,294.98,276.48,271.22
26,13803.19,13242.5,12883.66,1217.07,1203.01,12727.36,12477.69,677.96,564.06,494.57,455.84,454.39,14145.41,13554.99,13127.34,1282.77,1114.07,12549.52,12459.61,667.09,646.32,591.92,475.38,514.13,14195.7,13537.45,13082.08,1223.78,1219.71,12510.66,12453.75,770.59,675.39,556.74,542.29,535.81,14178.71,13598.05,12975.22,1290.36,1206.37,12642.51,12546.53,794.47,606.71,516.47,502.63,546.58,14179.47,13569.74,13045.85,1148.71,1110.56,12520.82,12374.54,772.86,572.51,552.63,519.98,524.01,14095.8,13511.77,12915.44,1047.93,899.25,12500.84,12418.31,666.66,570.36,521.19,453.69,467.52,13582.66,13023.18,12617.79,952.85,836.02,785.01,716.42,576.63,503.83,451.19,414.39,416.72
27,13012.04,1485.01,1148.59,935.49,772.97,664.0,626.32,607.03,505.33,414.04,396.62,364.7,13768.29,12938.56,12403.35,1106.67,1145.84,11713.23,11716.04,739.81,556.0,451.01,462.42,437.22,13829.46,13071.09,12483.94,1311.52,1232.14,11989.07,11819.49,720.21,637.79,559.54,504.0,479.02,13889.42,13179.71,12650.97,1494.13,1193.72,11880.87,11889.87,780.02,655.17,583.89,498.44,521.24,13877.8,13202.65,12522.87,1392.62,1192.63,12174.68,11819.67,748.55,719.71,542.02,559.59,561.18,13847.82,13240.25,12629.5,1542.48,1376.37,12069.37,11899.05,868.99,676.7,610.57,522.98,571.9,13480.73,13105.1,12583.99,1496.92,1808.87,12371.18,11970.65,717.5,628.68,582.55,499.93,468.77
28,506.35,415.64,417.25,417.43,447.02,434.78,328.48,287.44,268.77,221.52,210.17,194.02,603.16,474.83,468.68,507.75,503.43,451.2,400.12,355.47,346.06,308.85,245.25,221.47,681.5,552.38,550.18,700.58,714.05,514.42,487.73,415.0,338.71,262.46,266.23,269.62,693.37,605.31,677.46,763.96,745.62,9437.57,9332.31,415.05,435.95,338.64,319.33,310.2,769.4,672.79,808.02,888.04,929.03,9557.35,9497.55,504.56,426.36,376.85,282.56,311.13,818.43,778.38,899.96,1009.25,1046.93,9791.14,9694.35,564.18,407.97,359.28,301.36,340.73,638.94,594.07,812.21,1148.56,1659.27,10527.1,10135.42,810.82,467.61,349.66,348.74,285.87
29,409.43,363.72,381.51,395.29,385.72,329.71,301.42,264.22,227.75,176.36,166.89,150.12,543.26,449.69,466.17,499.66,458.96,398.13,360.8,296.76,284.76,222.76,198.07,180.29,610.08,517.01,597.98,608.38,549.14,502.25,464.76,358.37,299.54,247.06,228.62,184.68,670.3,627.63,668.99,677.92,659.31,631.13,493.32,382.33,278.99,242.9,217.55,202.2,734.97,747.75,843.46,924.38,845.7,839.49,623.41,491.13,435.5,289.44,219.03,213.05,804.32,824.57,1012.83,1159.91,1304.63,1004.74,977.59,682.38,425.13,307.2,224.7,213.79,594.94,568.7,780.23,1023.91,1291.43,1788.78,7023.88,6798.55,595.4,268.42,202.83,201.12
30,56.65,46.02,67.62,102.94,115.05,78.73,72.97,56.12,77.93,58.75,50.28,37.15,83.76,65.85,102.07,132.2,133.48,121.45,92.88,101.81,43.54,46.02,46.17,36.05,89.68,77.55,154.14,134.14,149.91,142.09,118.11,94.53,67.38,50.56,57.36,54.8,94.83,89.98,126.11,164.33,177.38,124.45,107.78,91.46,79.4,62.39,75.15,61.46,99.1,94.28,188.85,210.89,168.72,144.62,136.0,107.8,97.13,90.95,58.64,56.74,98.18,90.06,161.13,205.08,195.34,156.1,151.2,120.49,73.02,75.64,78.25,64.96,65.74,64.64,117.48,214.28,200.5,203.02,126.01,119.93,144.9,96.58,71.48,77.99
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,1794.41,1721.9,1545.0,266.9,310.51,338.98,189.7,90.11,54.22,41.3,30.86,28.71,1600.48,1583.94,1577.0,338.62,341.15,279.73,200.12,116.37,71.23,52.02,42.43,35.06,1561.31,1542.53,1533.27,277.62,245.26,210.89,152.67,116.14,79.7,58.59,46.79,41.63,1519.82,1506.19,1471.44,223.98,174.62,171.66,137.41,100.92,75.56,64.1,49.82,45.11,1483.13,1468.36,195.64,160.76,165.5,134.66,115.96,95.48,77.52,57.82,51.85,44.47,1463.15,188.75,167.39,155.07,131.08,117.39,110.16,88.08,66.29,58.17,47.6,43.9,162.58,148.89,150.37,132.51,135.3,115.59,100.02,75.4,67.49,45.94,47.31,40.36
35,7080.04,6977.96,6478.46,930.92,1197.7,1444.99,6878.42,6519.89,6025.73,185.59,138.73,131.82,6631.22,6604.85,6556.76,953.0,874.0,855.47,6238.07,420.94,291.29,209.1,179.47,157.01,6552.53,6481.94,6374.07,706.84,677.92,576.44,469.46,351.48,264.79,213.63,184.69,171.99,6423.47,6360.68,6258.57,635.82,544.94,416.01,376.14,330.78,255.11,203.22,184.68,174.14,6385.99,6334.35,6180.37,531.04,433.76,397.97,352.55,289.26,230.4,201.72,179.33,171.66,6342.88,6150.76,474.04,426.8,373.98,338.18,300.51,258.28,219.49,197.18,172.01,154.85,470.24,442.72,442.85,373.8,342.69,342.73,290.12,242.21,211.47,184.59,159.9,143.39
36,11953.59,12079.99,11524.92,1248.9,1558.85,11780.49,11406.87,10942.09,416.08,344.31,285.76,275.18,11748.07,11674.59,11537.74,1124.57,1038.56,11279.45,11034.11,10896.87,441.55,350.97,307.96,311.65,11677.19,11578.76,11369.27,952.55,842.86,11112.33,10943.98,10879.56,400.5,349.9,318.07,319.88,11648.72,11507.58,11277.94,862.47,767.6,11033.13,10885.35,10828.97,393.23,340.15,317.07,299.76,11602.51,11422.87,11188.15,719.79,727.26,10931.79,536.21,425.83,367.71,328.45,298.46,278.72,11551.82,11333.92,11094.56,678.54,553.32,519.02,458.42,389.73,343.65,293.35,262.44,256.01,850.45,687.58,624.9,557.52,536.63,475.4,396.45,347.45,315.37,279.21,246.32,221.32
37,13092.82,12903.76,12730.27,850.15,990.21,12674.13,12465.88,527.47,443.83,381.91,339.2,336.85,13274.89,13024.96,12797.47,865.11,794.32,12564.61,12464.69,534.23,472.15,402.55,379.62,369.79,13281.51,13055.57,12775.03,882.52,780.87,12549.34,12457.99,536.4,475.18,423.49,394.49,378.45,13276.17,13049.04,12792.43,847.56,840.86,12549.68,12393.98,527.11,496.18,427.33,400.82,394.47,13252.42,13030.04,12715.62,798.91,762.44,12502.01,12435.99,550.8,454.23,423.75,376.25,369.98,13225.81,12982.8,12701.15,749.45,705.59,12416.72,12382.76,502.62,432.14,381.87,354.13,337.63,13001.98,12770.19,12611.73,673.59,635.8,589.22,523.95,454.79,394.05,351.33,311.18,292.61
