,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
20,731.71,607.23,484.3,392.17,309.55,241.4,186.35,149.7,114.27,102.91,80.92,85.86,1151.44,840.37,615.43,468.57,358.63,279.18,204.35,162.98,126.59,105.37,93.52,91.42,1701.52,1039.93,751.1,558.9,414.87,306.03,222.99,177.56,137.2,110.69,98.35,97.5,1763.17,1169.19,887.63,649.0,469.5,346.48,256.19,191.59,140.92,117.82,102.44,98.4,1842.2,1667.74,1008.11,732.02,520.93,364.96,263.62,197.06,147.65,116.24,107.2,106.49,1957.25,1831.16,1151.46,827.26,548.4,375.11,269.73,196.35,152.56,118.37,99.89,108.04,2008.56,2046.59,1834.15,872.97,522.11,369.68,265.19,194.52,152.27,113.8,103.52,100.54
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,554.28,590.35,566.06,504.13,153.24,96.23,72.7,52.41,40.58,30.01,29.02,27.31,511.02,507.19,477.97,201.44,142.3,93.33,65.67,50.89,37.51,31.13,27.22,27.88,470.32,462.12,206.92,158.89,117.52,84.2,63.2,47.29,35.9,29.68,26.24,28.13,456.09,422.69,161.35,123.07,96.73,72.9,56.16,43.73,34.39,28.53,26.5,26.41,431.01,170.37,131.16,100.09,80.47,64.7,49.43,39.89,32.65,26.35,24.64,25.74,180.81,123.79,97.66,80.12,70.32,56.04,43.2,35.84,30.02,25.63,22.47,23.71,95.23,85.19,78.66,70.14,59.81,47.72,41.07,34.29,25.93,24.03,21.34,20.61
23,736.89,598.13,458.75,333.18,242.97,185.47,126.15,96.19,76.32,71.5,59.23,57.97,966.3,740.43,520.78,368.74,255.33,192.4,140.36,107.95,89.86,61.72,58.21,62.02,1000.37,789.73,577.01,403.75,276.25,194.33,146.5,99.51,87.3,72.74,62.8,58.79,998.87,823.24,580.77,407.44,278.96,210.87,143.83,113.84,97.47,67.34,62.36,65.77,987.9,794.21,552.32,392.16,261.71,189.83,143.92,100.32,72.3,68.74,55.62,63.7,933.34,688.22,487.73,351.22,255.91,185.4,123.19,104.56,86.92,64.81,60.66,65.65,674.98,533.12,415.19,298.41,232.33,158.93,127.54,95.88,77.24,65.37,52.2,54.95
24,9070.07,9200.0,8746.46,8127.37,7141.31,1071.83,780.8,588.43,456.05,374.19,296.66,288.41,8945.03,8733.39,8265.29,7647.6,7072.32,1067.4,762.08,591.86,439.58,347.46,310.55,292.91,8750.43,8525.77,8076.3,7477.33,6996.53,991.46,712.64,543.32,411.63,358.5,289.81,292.4,8685.91,8392.74,7814.79,7270.99,1207.54,861.98,640.23,498.54,390.25,310.18,281.41,298.05,8562.14,8135.11,7492.34,1354.51,976.04,740.11,564.11,438.54,329.31,297.43,265.24,265.63,8369.1,1930.57,1365.62,1028.96,802.63,609.69,491.22,384.26,317.05,270.72,240.49,222.99,1395.37,1124.89,944.78,769.14,639.5,517.05,429.43,344.18,279.31,233.8,201.31,201.96
25,18143.61,18358.45,17753.5,16753.44,1879.02,1419.54,1075.95,845.9,633.29,536.93,447.87,432.74,18235.97,17962.38,17365.34,16558.77,1974.56,1471.78,1085.92,843.57,649.96,528.29,481.34,480.39,18140.21,17821.51,17206.27,16441.97,1941.3,1396.88,1090.82,859.2,683.19,546.92,482.75,469.23,18024.06,17726.6,17090.52,16352.33,1879.4,1401.83,1059.69,778.79,684.61,551.74,479.23,454.5,17995.48,17562.0,16826.58,16182.13,1678.73,1248.12,956.31,785.34,600.31,510.32,453.2,441.47,17750.13,17099.41,16309.84,1813.23,1376.05,1090.92,863.6,687.32,530.05,448.8,425.18,405.28,2477.85,2012.25,1690.26,1377.07,1124.02,914.27,738.94,581.98,471.12,416.69,352.76,343.85
26,20620.56,20138.62,19659.53,19058.07,1789.84,1329.36,1016.41,824.72,617.7,525.52,442.23,439.38,21476.1,20890.34,20183.95,19367.04,2004.88,1489.22,1100.32,872.22,705.79,576.64,504.28,499.65,21512.65,21101.7,20338.08,19563.45,2121.15,1624.71,1175.97,905.08,761.42,628.79,530.27,529.74,21537.93,21125.44,20394.16,19524.08,2053.96,1661.42,1242.76,949.51,746.13,586.26,539.99,523.04,21493.26,21086.91,20289.77,19515.91,2002.41,1539.38,1175.43,892.89,738.5,573.5,523.8,505.87,21422.86,20820.95,19983.58,19261.08,1884.54,1391.33,1098.11,822.98,658.03,544.84,494.36,474.83,20376.37,19847.86,19307.33,18769.98,1599.2,1236.13,965.41,762.31,595.75,487.57,436.37,429.95
27,15029.33,2814.17,2267.82,1801.99,1368.71,1058.24,844.54,670.13,532.63,444.91,386.6,359.16,16644.03,15746.71,14777.03,13776.18,1770.53,1292.8,978.98,732.71,609.53,473.95,433.19,433.74,16813.15,16288.34,15360.46,14367.85,2074.24,1483.17,1058.2,881.69,665.98,538.84,466.05,452.59,16828.09,16380.69,15560.13,14557.07,2185.42,1599.74,1159.29,889.76,696.16,563.8,507.34,478.68,16899.37,16429.29,15515.94,14581.05,2258.06,1647.71,1190.87,944.0,707.17,586.19,501.01,488.56,16860.09,16312.22,15508.19,14550.82,2200.34,1552.8,1192.64,935.98,673.94,570.66,485.75,483.18,16202.9,16098.72,15426.79,14403.37,2042.48,1501.99,1142.85,859.02,637.8,538.22,474.11,440.47
28,2787.08,2086.31,1621.2,1207.6,839.91,650.84,471.13,388.15,292.5,226.91,212.36,200.63,4333.68,3138.77,2212.49,1470.98,1108.13,713.13,544.52,415.23,308.27,246.9,231.35,235.52,4540.24,3677.44,2644.49,1786.84,1211.09,835.99,611.98,459.84,365.61,261.51,261.95,266.35,4590.53,3848.46,2894.03,1984.3,1359.84,936.26,622.9,567.45,374.06,264.31,265.98,224.51,4539.98,3819.86,2895.57,1996.33,1389.15,925.55,693.89,430.88,434.7,290.96,266.96,273.85,4398.19,3699.75,2704.36,1903.48,1320.24,962.13,665.06,601.25,364.28,264.39,258.75,269.55,3635.53,3104.13,2368.42,1769.39,1259.79,924.24,694.85,518.74,403.91,324.39,286.65,242.19
29,1872.89,1546.62,1315.02,1086.14,912.93,716.07,615.73,486.69,402.81,327.48,301.78,279.38,11888.59,2473.46,1791.44,1372.0,1068.33,824.07,676.34,540.72,436.65,352.55,324.69,305.48,12270.64,11568.55,2395.31,1769.53,1306.89,963.58,741.13,598.06,495.47,399.48,353.46,338.27,12470.04,11959.83,11222.6,2182.84,1549.94,1146.44,867.84,657.93,499.06,433.0,382.31,361.51,12640.1,12276.51,11654.26,10800.05,1830.51,1286.5,946.85,696.61,522.52,447.77,363.74,378.47,13013.9,12805.09,12072.77,11256.98,10307.78,1434.3,1015.83,785.79,570.99,418.48,383.56,389.89,13393.3,13713.16,13203.82,12364.35,10894.36,1487.88,1047.35,769.06,582.92,457.32,383.93,366.87
30,1279.04,988.59,758.14,596.31,421.84,351.61,256.44,185.64,162.02,126.5,118.76,106.77,2221.37,1485.43,1022.99,719.03,511.69,362.02,290.45,225.18,181.51,141.9,134.53,112.71,2527.2,1898.5,1287.17,885.42,633.05,450.67,338.67,266.59,209.65,152.06,140.35,149.88,2598.94,2119.27,1497.23,1040.26,723.25,511.35,348.66,276.97,216.08,165.54,159.4,169.84,2567.94,2184.47,1644.91,1146.39,813.17,568.75,406.03,292.56,239.75,195.01,185.11,147.6,2564.83,2168.26,1693.25,1217.92,828.31,617.37,424.02,311.57,258.49,201.58,171.78,194.42,2231.51,2023.6,1654.82,1254.09,894.71,640.32,470.76,316.87,304.53,202.61,177.68,166.65
31,630.18,512.3,393.58,306.12,245.23,185.15,145.85,107.07,90.34,80.74,76.3,64.73,1085.78,718.07,513.4,365.39,265.39,205.9,156.22,115.41,95.79,81.16,74.21,83.87,1242.11,900.4,625.34,435.14,315.52,222.84,170.11,117.69,109.48,95.94,79.59,85.82,1311.47,1038.37,719.52,505.88,341.02,255.61,196.87,147.54,119.2,101.3,94.6,94.38,1295.8,1074.75,784.19,557.73,417.02,292.7,208.39,159.36,111.35,104.73,93.67,84.83,1296.44,1082.95,880.8,590.16,431.29,321.05,241.56,162.28,138.06,110.37,94.97,99.42,1154.57,1093.66,926.74,711.89,484.64,325.0,252.63,187.65,152.14,112.66,103.34,102.22
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,531.95,561.51,541.34,476.77,147.6,98.69,67.37,55.37,39.96,33.72,29.16,27.01,486.58,484.92,454.57,197.51,135.38,93.15,66.04,50.51,39.06,30.17,28.47,28.13,454.5,439.44,199.35,154.35,114.06,82.82,60.44,47.3,37.41,30.03,26.11,29.0,434.74,406.45,155.79,128.23,94.13,72.94,56.37,41.73,33.64,29.25,25.34,26.44,412.3,167.75,128.94,97.29,78.5,59.86,49.3,39.53,30.77,27.51,23.26,25.33,172.77,121.01,95.77,80.07,64.74,53.98,42.7,35.15,28.11,24.82,22.36,23.0,92.17,85.66,79.96,66.55,57.78,47.63,39.25,32.91,27.42,22.76,20.11,21.54
34,5352.68,5548.22,5399.45,5121.19,4642.01,784.81,471.7,355.01,268.74,221.47,196.76,185.44,5012.03,5015.08,4834.09,4516.29,947.93,633.12,443.59,342.92,256.15,209.58,185.27,188.55,4801.32,4712.0,4509.57,1027.39,746.95,556.63,404.06,317.02,239.09,197.98,183.9,185.39,4663.29,4551.36,4278.6,838.4,622.34,471.86,358.66,291.21,227.7,191.39,171.03,170.97,4581.67,4324.51,854.95,660.84,526.52,398.89,318.65,266.81,212.22,179.82,165.98,160.98,4407.98,815.35,640.61,521.82,427.62,355.82,289.59,233.75,193.45,166.06,153.54,152.75,603.23,542.59,490.2,431.2,367.54,311.77,262.65,208.82,177.67,151.0,137.54,136.25
35,8611.91,8667.91,8268.32,7593.04,6747.31,1029.83,773.45,577.11,444.69,357.59,303.74,287.43,8475.77,8271.84,7817.78,7214.2,6632.12,1007.76,725.73,553.42,426.11,341.16,282.36,286.84,8287.18,8089.29,7586.76,7025.76,6557.72,958.0,693.91,536.81,380.99,330.34,289.82,281.73,8232.22,7934.44,7387.58,6872.24,1152.73,853.62,631.45,471.02,380.39,309.61,273.4,264.11,8141.79,7700.83,7040.85,1325.49,962.63,706.24,540.49,422.99,332.33,283.61,249.83,255.08,7920.76,1899.97,1346.42,981.71,757.9,597.59,471.22,377.39,299.65,261.66,233.89,224.29,1356.47,1087.03,914.92,757.47,621.61,491.99,412.34,333.98,271.26,229.95,196.3,201.96
36,14306.49,14449.15,13986.89,13184.61,1601.41,1262.2,927.96,729.84,585.1,469.54,405.09,397.92,14448.55,14209.13,13711.49,13048.07,1711.39,1253.83,949.67,722.9,567.2,488.81,429.48,435.03,14357.13,14083.48,13597.53,12974.24,1643.81,1266.36,931.19,748.12,604.52,497.09,431.62,406.79,14288.57,14003.26,13474.64,12887.76,1596.77,1221.38,907.24,703.14,562.25,459.0,411.21,423.39,14220.44,13859.27,13295.8,12708.04,1431.06,1086.04,823.11,657.7,528.11,438.39,397.9,399.61,14052.74,13439.14,12809.82,1602.43,1173.12,932.16,725.67,579.16,467.38,410.22,358.52,360.79,2090.64,1700.36,1433.5,1189.63,962.29,787.11,633.82,511.62,417.25,345.52,319.05,307.11
